Tipo de dia,Sentido,Parada,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Dom. y Fest.,Ida,[35] Londres (L5-25-33-40),1,,,,,,,,6,,6,12,10,17,11,13,8,9,14,13,19,22,13,
Dom. y Fest.,Ida,[36] La Perla,,,,,,,,,,0,1,4,4,2,3,1,1,2,1,1,3,2,4,
Dom. y Fest.,Ida,[239] Zumalakarregi 10(L25-33-35-40),,,,,,,,,,0,0,1,1,3,2,2,3,1,1,2,3,2,0,
Dom. y Fest.,Ida,[240] Antig Anbul (L25-27-33-35-40),,,,,,,,,,0,0,2,3,1,1,2,0,1,0,2,2,1,0,
Dom. y Fest.,Ida,[241] Magisterio  (L25-27-33-35-40),,,,,,,,,,1,,1,,2,1,1,1,0,0,1,0,1,,
Dom. y Fest.,Ida,[277] Unibertsitatea Tol.70 I,,,,,,,,,,0,,0,1,1,,0,0,1,,0,1,0,0,
Dom. y Fest.,Ida,[278] Tolosa 112,,,,,,,,,,0,,0,,,,,,,,,,,1,
Dom. y Fest.,Ida,[50] Tolosa 138,,,,,,,,,,,,0,,,,,0,,1,0,0,,,
Dom. y Fest.,Ida,[353] A–orga Txiki I,,,,,,,,,,,,,,,,,,,,0,0,,,
Dom. y Fest.,Ida,[354] A–orga I,,,,,,,,,,,,,1,0,,,,,,,,1,,
Dom. y Fest.,Ida,[359] Belartza 2,,,,,,,,,,,0,,,,0,,,,,,,,,
Dom. y Fest.,Ida,[360] Rotonda Belartza,,,,,,,,,,,2,1,,0,1,1,1,1,1,1,,,,
Dom. y Fest.,Ida,[361] Belartza,,,,,,,,,,,,,0,,,,0,0,,,,,,
Dom. y Fest.,Vuelta,[287] Errekalde II,,,,,,,,,,0,,1,0,3,0,,,0,0,1,1,,1,
Dom. y Fest.,Vuelta,[362] Errekalde,,,,,,,,,,1,0,6,1,1,1,2,2,2,2,1,1,0,,
Dom. y Fest.,Vuelta,[364] A–orga Txiki,,,,,,,,,,4,4,10,4,6,5,5,7,11,4,4,2,4,0,
Dom. y Fest.,Vuelta,[365] A–orga Txiki II,,,,,,,,,,,,0,,,0,,,24,,0,,,,
Dom. y Fest.,Vuelta,[46] Amerika Plaza (L5-24-25),,,,,,,,,,3,3,6,6,3,3,4,4,4,8,4,4,3,1,0
Dom. y Fest.,Vuelta,[45] Tolosa 111 (L5-24-25),,,,,,,,,,4,4,11,10,6,3,3,4,9,8,5,5,4,1,0
Dom. y Fest.,Vuelta,[44] Unibertsitatea Tol.77 (L5-25),,,,,,,,,,0,4,6,6,4,2,1,1,6,6,7,4,5,0,0
Dom. y Fest.,Vuelta,[43] Magisterio (L5-24-25-33-35-40),,,,,,,,,,7,8,12,10,7,7,6,8,11,11,13,4,10,3,
Dom. y Fest.,Vuelta,[42] Zumalaka.21(L5-24-25-33-35-40),,,,,,,,,,7,6,16,11,7,4,4,6,6,12,6,3,8,2,0
Dom. y Fest.,Vuelta,[41] Esklabak (L5-25-35),,,,,,,,,,4,3,9,7,8,5,3,7,5,11,7,5,3,1,
Dom. y Fest.,Vuelta,[40] Ondarreta (L5-25 ),,,,,,,,,,2,6,14,10,11,5,5,8,8,11,12,7,12,4,
Dom. y Fest.,Vuelta,[39] San Martin 57,,,,,,,,,,0,,1,0,0,1,,,0,,0,0,0,,
Dom. y Fest.,Vuelta,[38] B.Pastor(L5-16-18-25-31-33-40),,,,,,,,,,,1,0,0,1,0,0,0,1,1,1,0,,,
Dom. y Fest.,Vuelta,[37] Okendo 5,,,,,,,,,,,0,2,2,3,1,0,1,1,1,1,2,3,9,
